name	chrom	txStart	txEnd
ENST00000396578.7	chr2	227164564	227314792
ENST00000439598.6	chr2	227221051	227325164
ENST00000396588.6	chr2	227245709	227325186
ENST00000433324.1	chr2	227268744	227325201
ENST00000436237.5	chr2	227325364	227330689
ENST00000423098.5	chr2	227325150	227330763
ENST00000443428.6	chr2	227325442	227330801
ENST00000525195.5	chr2	227325270	227330822
ENST00000418961.5	chr2	227325450	227330845
ENST00000489696.5	chr2	227325233	227332499
ENST00000452930.5	chr2	227325260	227340354
ENST00000470090.5	chr2	227325270	227340561
ENST00000530359.5	chr2	227325250	227347274
ENST00000531278.5	chr2	227325256	227347379
ENST00000436791.1	chr2	227330700	227347383
ENST00000534203.5	chr2	227325270	227355761
ENST00000524634.5	chr2	227325270	227357131
ENST00000409616.5	chr2	227325261	227357151
ENST00000477362.1	chr2	227355297	227357181
ENST00000354503.10	chr2	227325249	227357215
ENST00000476924.5	chr2	227325220	227357254
ENST00000456345.1	chr2	227340291	227357381
ENST00000409565.5	chr2	227325258	227357799
ENST00000349901.11	chr2	227325275	227357812
ENST00000476262.1	chr2	227351680	227357831
ENST00000353339.7	chr2	227325238	227357833
ENST00000460756.5	chr2	227325264	227357833
ENST00000337110.11	chr2	227325267	227357833
ENST00000490857.5	chr2	227346724	227357833
ENST00000304593.13	chr2	227325168	227357834
ENST00000392059.5	chr2	227328677	227357836
ENST00000304568.3	chr2	227362155	227379306
ENST00000449706.1	chr2	227379225	227381995
ENST00000641359.1	chr2	227387682	227387949
ENST00000640052.1	chr2	227472131	227472187
ENST00000486932.1	chr2	227510720	227524904
ENST00000456594.1	chr2	227508271	227533681
ENST00000373671.7	chr2	227472371	227554545
ENST00000409171.5	chr2	227472371	227554545
ENST00000409979.6	chr2	227472151	227554559
ENST00000458212.1	chr2	227536954	227554912
ENST00000409315.5	chr2	227472368	227555728
ENST00000310078.12	chr2	227472161	227561214
ENST00000649376.1	chr2	227587236	227587515
ENST00000641394.1	chr2	227598892	227599255
ENST00000641246.2	chr2	227608783	227609101
ENST00000642029.1	chr2	227614537	227614840
ENST00000413096.1	chr2	227616997	227617790
ENST00000641801.1	chr2	227616997	227618655
ENST00000642055.1	chr2	227611393	227633085
ENST00000641422.1	chr2	227611650	227633085
ENST00000264387.8	chr2	227610089	227633172
ENST00000409066.1	chr2	227610090	227633320
ENST00000641887.1	chr2	227630291	227642365
ENST00000509872.1	chr2	227632968	227648606
ENST00000641976.1	chr2	227666803	227667061
ENST00000642268.1	chr2	227687434	227701252
ENST00000647113.1	chr2	227685209	227702320
ENST00000645700.1	chr2	227687512	227702320
ENST00000419059.1	chr2	227699521	227702977
ENST00000646591.1	chr2	227686834	227706656
ENST00000258403.8	chr2	227685870	227714612
ENST00000477697.1	chr2	227701606	227717999
ENST00000645923.1	chr2	227685957	227718001
ENST00000425817.6	chr2	227686483	227718001
ENST00000431622.6	chr2	227686551	227718001
ENST00000409456.2	chr2	227699552	227718001
ENST00000409287.5	chr2	227685854	227718010
ENST00000456524.6	chr2	227699203	227718028
ENST00000644224.1	chr2	227683762	227718031
ENST00000641918.1	chr2	227724439	227724757
ENST00000641700.1	chr2	227728334	227728625
ENST00000641981.1	chr2	227745844	227746681
ENST00000516537.1	chr2	227763051	227763152
ENST00000454064.1	chr2	227778509	227778735
ENST00000411678.1	chr2	227801839	227804705
ENST00000646475.1	chr2	227805738	227813987
ENST00000489160.1	chr2	227813842	227815984
ENST00000473642.1	chr2	227815368	227817463
ENST00000358813.4	chr2	227813853	227817534
ENST00000409189.7	chr2	227813841	227817564
ENST00000413322.1	chr2	227870082	227870644
ENST00000607153.1	chr2	227887630	227887744
ENST00000440997.1	chr2	227871634	227890000
ENST00000472604.1	chr2	227889512	227895591
ENST00000454999.5	chr2	227871641	227903086
ENST00000309931.2	chr2	227871606	227924341
ENST00000373666.6	chr2	227871053	227924344
ENST00000490603.1	chr2	227990907	227995635
ENST00000363411.1	chr2	228169742	228169849
ENST00000344657.5	chr2	227979956	228181626
ENST00000392056.7	chr2	227979949	228181645
ENST00000428788.1	chr2	228352119	228353215
ENST00000432481.2	chr2	228483260	228611395
ENST00000442062.1	chr2	228683536	228684580
ENST00000427790.1	chr2	228753323	228753786
ENST00000445757.1	chr2	229003885	229004400
ENST00000354069.6	chr2	229025576	229232085
ENST00000517197.1	chr2	229236339	229236609
ENST00000482518.6	chr2	228850525	229245060
ENST00000534952.1	chr2	229026035	229271239
ENST00000392054.7	chr2	229023973	229271265
ENST00000409462.1	chr2	229023988	229271280
ENST00000392055.7	chr2	229023994	229271285
ENST00000482831.1	chr2	229580153	229587177
ENST00000459349.1	chr2	229606237	229606299
ENST00000428736.1	chr2	229701793	229702148
ENST00000341772.4	chr2	229357628	229714558
ENST00000418123.1	chr2	229768615	229778465
ENST00000459841.1	chr2	229773560	229778575
ENST00000470302.5	chr2	229791787	229793107
ENST00000495322.1	chr2	229791973	229793368
ENST00000461189.1	chr2	229794860	229796732
ENST00000487178.1	chr2	229802250	229806149
ENST00000477441.1	chr2	229810956	229814493
ENST00000453485.1	chr2	229836862	229859282
ENST00000410412.1	chr2	229894345	229894453
ENST00000428959.5	chr2	229859225	229921358
ENST00000430954.5	chr2	229859227	229921662
ENST00000389045.7	chr2	229767440	229921903
ENST00000409677.5	chr2	229831031	229921952
ENST00000343290.5	chr2	229859375	229921994
ENST00000389044.8	chr2	229767440	229921999
ENST00000283943.9	chr2	229763837	229922009
ENST00000479037.5	chr2	229807318	229922009
ENST00000435716.5	chr2	229859210	229923239
ENST00000516524.1	chr2	229937813	229937882
ENST00000432957.1	chr2	229942727	229945137
ENST00000383998.1	chr2	229973314	229973421
ENST00000465090.2	chr2	229922490	229977174
ENST00000409992.1	chr2	229922505	230012280
ENST00000373652.7	chr2	229922301	230013109
ENST00000283946.7	chr2	229922495	230013109
ENST00000362530.1	chr2	230058228	230058324
ENST00000425822.5	chr2	230059226	230068289
ENST00000412034.5	chr2	230045669	230068548
ENST00000457406.5	chr2	230045656	230068907
ENST00000436869.1	chr2	230059298	230068993
ENST00000295190.8	chr2	230034973	230068999
ENST00000636548.1	chr2	230138600	230138783
ENST00000445199.3	chr2	230125309	230167494
ENST00000463022.1	chr2	230169127	230170915
ENST00000480916.1	chr2	230168917	230171616
ENST00000483067.1	chr2	230168931	230172312
ENST00000477068.1	chr2	230167292	230173514
ENST00000600787.3	chr2	230172122	230173561
ENST00000594622.1	chr2	230172098	230173823
ENST00000628587.2	chr2	230121369	230173988
ENST00000625550.2	chr2	230125126	230173988
ENST00000630748.2	chr2	230125224	230173988
ENST00000626428.2	chr2	230125292	230173988
ENST00000625295.2	chr2	230125353	230173988
ENST00000609120.1	chr2	230167106	230173988
ENST00000454058.3	chr2	230125030	230174106
ENST00000595586.2	chr2	230172043	230174223
ENST00000489597.1	chr2	230177365	230178257
ENST00000490880.5	chr2	230200467	230211547
ENST00000486146.2	chr2	230202932	230212905
ENST00000441657.1	chr2	230203623	230214159
ENST00000409815.6	chr2	230212348	230219902
ENST00000258381.10	chr2	230168917	230219950
ENST00000358662.8	chr2	230168935	230219951
ENST00000455674.2	chr2	230212395	230219961
ENST00000392048.7	chr2	230176472	230219973
ENST00000462232.1	chr2	230212415	230219989
ENST00000258382.9	chr2	230176474	230220112
ENST00000540870.5	chr2	230176558	230225729
ENST00000456542.5	chr2	230203109	230234966
ENST00000473711.1	chr2	230225791	230237614
ENST00000543928.5	chr2	230225748	230238519
ENST00000538494.1	chr2	230230413	230238927
ENST00000544128.5	chr2	230230410	230239067
ENST00000373645.3	chr2	230225763	230239087
ENST00000476126.1	chr2	230269897	230288097
ENST00000486750.1	chr2	230294288	230310388
ENST00000479539.1	chr2	230310140	230311523
ENST00000343805.10	chr2	230225744	230313070
ENST00000392045.7	chr2	230225730	230313212
ENST00000417495.7	chr2	230225741	230313214
ENST00000420434.7	chr2	230225729	230313215
ENST00000458341.1	chr2	230342069	230372744
ENST00000462156.1	chr2	230385240	230388786
ENST00000466656.1	chr2	230399820	230400477
ENST00000444636.5	chr2	230327183	230400624
ENST00000496870.1	chr2	230391714	230401053
ENST00000497212.1	chr2	230401130	230402888
ENST00000243810.10	chr2	230327269	230403730
ENST00000396563.8	chr2	230327269	230403730
ENST00000483728.5	chr2	230370905	230403730
ENST00000415673.6	chr2	230327183	230403732
ENST00000623048.1	chr2	230410699	230412529
ENST00000432979.5	chr2	230416220	230449380
ENST00000470940.5	chr2	230449374	230461328
ENST00000466710.1	chr2	230449568	230462629
ENST00000462751.1	chr2	230463617	230467147
ENST00000413284.5	chr2	230462434	230470103
ENST00000494508.1	chr2	230468831	230470360
ENST00000409824.5	chr2	230416239	230470489
ENST00000409341.5	chr2	230416246	230470517
ENST00000409897.5	chr2	230416755	230470530
ENST00000427101.6	chr2	230416155	230470534
ENST00000452345.1	chr2	230462466	230494460
ENST00000492546.1	chr2	230473116	230498522
ENST00000459786.1	chr2	230504216	230506766
ENST00000461450.3	chr2	230507100	230507386
ENST00000409112.5	chr2	230416265	230508146
ENST00000502802.1	chr2	230515022	230515638
ENST00000264052.9	chr2	230415941	230516527
ENST00000494901.5	chr2	230508145	230543122
ENST00000340126.8	chr2	230416265	230543183
ENST00000431952.1	chr2	230504261	230544090
ENST00000488180.1	chr2	230537641	230544090
ENST00000330554.4	chr2	230573166	230573809
ENST00000414539.1	chr2	230538287	230579933
ENST00000455357.5	chr2	230520593	230580006
ENST00000637608.1	chr2	230584814	230586715
ENST00000362921.1	chr2	230587120	230587227
ENST00000415174.1	chr2	230690920	230700529
ENST00000412556.1	chr2	230725142	230725403
ENST00000364174.1	chr2	230752140	230752247
ENST00000484398.1	chr2	230779005	230790978
ENST00000478152.1	chr2	230790897	230799124
ENST00000493540.1	chr2	230813982	230818182
ENST00000410084.7	chr2	230713547	230818704
ENST00000409788.7	chr2	230713547	230818750
ENST00000614925.1	chr2	230759997	230819299
ENST00000258418.9	chr2	230712844	230821075
ENST00000603556.1	chr2	230836908	230837385
ENST00000457215.5	chr2	230864638	230876947
ENST00000543957.5	chr2	230865247	230876960
ENST00000541852.5	chr2	230864653	230876967
ENST00000418408.2	chr2	230865663	230876967
ENST00000492029.1	chr2	230873230	230876967
ENST00000409704.6	chr2	230865267	230878385
ENST00000620962.1	chr2	230878217	230878718
ENST00000326427.10	chr2	230864899	230879247
ENST00000335005.10	chr2	230864947	230879247
ENST00000326407.10	chr2	230864979	230879248
ENST00000434807.1	chr2	230886814	230887738
ENST00000455128.1	chr2	230886505	230894074
ENST00000447074.1	chr2	230886499	230895468
ENST00000415628.1	chr2	230886545	230897091
ENST00000454890.1	chr2	230908851	230910102
ENST00000444078.5	chr2	230907317	230925226
ENST00000622008.4	chr2	230907318	230925226
ENST00000392040.5	chr2	230907327	230925226
ENST00000438398.1	chr2	230910236	230925226
ENST00000637275.1	chr2	230924566	230929919
ENST00000452636.1	chr2	230957592	230957950
ENST00000392039.2	chr2	230909865	230961066
ENST00000441063.5	chr2	230988127	230995881
ENST00000434094.5	chr2	230987792	230996008
ENST00000418330.5	chr2	230987978	230996012
ENST00000457803.1	chr2	230988170	230996029
ENST00000414876.5	chr2	230984367	230996031
ENST00000446741.5	chr2	230987641	230996032
ENST00000426904.5	chr2	230988044	230996032
ENST00000454918.1	chr2	230996169	231002756
ENST00000645363.1	chr2	230990323	231002789
ENST00000612823.4	chr2	230996153	231007263
ENST00000409956.1	chr2	230999568	231007271
ENST00000424440.5	chr2	230996120	231007284
ENST00000433428.6	chr2	230996137	231007284
ENST00000440792.5	chr2	230996335	231007284
ENST00000423134.1	chr2	230996388	231007284
ENST00000455816.1	chr2	230996233	231025019
ENST00000452881.5	chr2	230996125	231025055
ENST00000495639.1	chr2	231002770	231025055
ENST00000477463.1	chr2	231037561	231047246
ENST00000373640.4	chr2	231037489	231049714
ENST00000463834.1	chr2	231041106	231049719
ENST00000568958.1	chr2	231052039	231052637
ENST00000440838.5	chr2	231056874	231070106
ENST00000444007.1	chr2	231066903	231075566
ENST00000488354.1	chr2	231085079	231109122
ENST00000258400.3	chr2	231108229	231125118
ENST00000364704.1	chr2	231133461	231133630
ENST00000447633.1	chr2	231083563	231139070
ENST00000467792.1	chr2	231153468	231163710
ENST00000431051.5	chr2	231056866	231165235
ENST00000477120.1	chr2	231163092	231165287
ENST00000481003.1	chr2	231164958	231165894
ENST00000409643.5	chr2	231056893	231170712
ENST00000491229.1	chr2	231170401	231172760
ENST00000373635.8	chr2	231056863	231172824
ENST00000619128.4	chr2	231060355	231172824
ENST00000308696.10	chr2	231056863	231172827
ENST00000482392.1	chr2	231198642	231215280
ENST00000440107.5	chr2	231198752	231216788
ENST00000469789.1	chr2	231214933	231235354
ENST00000444285.1	chr2	231235339	231240157
ENST00000441378.1	chr2	231256096	231256306
ENST00000424740.5	chr2	231258968	231276775
ENST00000436339.5	chr2	231235351	231276776
ENST00000467698.5	chr2	231258964	231278427
ENST00000446447.5	chr2	231270531	231278456
ENST00000481520.1	chr2	231270742	231291435
ENST00000349938.8	chr2	231198545	231345202
ENST00000428662.5	chr2	231270980	231345202
ENST00000486787.1	chr2	231293819	231345202
ENST00000583710.1	chr2	231362707	231362793
ENST00000488821.1	chr2	231370573	231372219
ENST00000614261.4	chr2	231198579	231373895
ENST00000611582.4	chr2	231206238	231374837
ENST00000415129.1	chr2	231388975	231394984
ENST00000418050.1	chr2	231393678	231394991
ENST00000454416.1	chr2	231393781	231394991
ENST00000479618.1	chr2	231397175	231398257
ENST00000287590.5	chr2	231395542	231401164
ENST00000423890.1	chr2	231433922	231434426
ENST00000417000.1	chr2	231437100	231437421
ENST00000370380.2	chr2	231452194	231453153
ENST00000384158.1	chr2	231455799	231455936
ENST00000384550.1	chr2	231456443	231456523
ENST00000466274.1	chr2	231456009	231457410
ENST00000356936.5	chr2	231455441	231458357
ENST00000365530.1	chr2	231460370	231460440
ENST00000494618.1	chr2	231457425	231460725
ENST00000436894.1	chr2	231461680	231463693
ENST00000453992.5	chr2	231461650	231464180
ENST00000417652.5	chr2	231461606	231464199
ENST00000454824.5	chr2	231461593	231464207
ENST00000484328.1	chr2	231462991	231464379
ENST00000322723.8	chr2	231453530	231464594
ENST00000461347.5	chr2	231454907	231483641
ENST00000636283.1	chr2	231493707	231495299
ENST00000411266.1	chr2	231501989	231502201
ENST00000637647.1	chr2	231497089	231507256
ENST00000313064.2	chr2	231508425	231514339
ENST00000305141.4	chr2	231523159	231530495
ENST00000452720.1	chr2	231559902	231560364
ENST00000412728.1	chr2	231585863	231586327
ENST00000313965.3	chr2	231592900	231594283
ENST00000481141.3	chr2	231645997	231646273
ENST00000440384.1	chr2	231710490	231711383
ENST00000617137.1	chr2	231711524	231711647
ENST00000467816.1	chr2	231711130	231711978
ENST00000468027.5	chr2	231708529	231712675
ENST00000410064.5	chr2	231709780	231712856
ENST00000466801.5	chr2	231706894	231713013
ENST00000409321.5	chr2	231707683	231713108
ENST00000412128.1	chr2	231710426	231713268
ENST00000409683.5	chr2	231708535	231713289
ENST00000612829.5	chr2	231713313	231713398
ENST00000448874.5	chr2	231707629	231713465
ENST00000481928.1	chr2	231708529	231713506
ENST00000341369.11	chr2	231708515	231713536
ENST00000409115.7	chr2	231708508	231713541
ENST00000628409.1	chr2	231768603	231768680
ENST00000486044.1	chr2	231737421	231781263
ENST00000477748.1	chr2	231778722	231781282
ENST00000409772.5	chr2	231732803	231781291
ENST00000287600.8	chr2	231732424	231781309
ENST00000428104.2	chr2	231737186	231786272
ENST00000479430.5	chr2	231781706	231788927
ENST00000492423.5	chr2	231786444	231789149
ENST00000452854.1	chr2	231789480	231789887
ENST00000631349.1	chr2	231788570	231790977
ENST00000452375.5	chr2	231781706	231791169
ENST00000357490.6	chr2	231786435	231791762
ENST00000450501.5	chr2	231786434	231791786
ENST00000432387.5	chr2	231786435	231791808
ENST00000466901.5	chr2	231781707	231791976
ENST00000436564.5	chr2	231788688	231796145
ENST00000449784.5	chr2	231781706	231796311
ENST00000412591.5	chr2	231786433	231798943
ENST00000409091.5	chr2	231781684	231807695
ENST00000410024.5	chr2	231781670	231807724
ENST00000474042.5	chr2	231791603	231807797
ENST00000409295.5	chr2	231781677	231807815
ENST00000488111.1	chr2	231793515	231808722
ENST00000410017.5	chr2	231786444	231808723
ENST00000461350.5	chr2	231789653	231808723
ENST00000449174.1	chr2	231796186	231808724
ENST00000412922.6	chr2	231786444	231808764
ENST00000413197.5	chr2	231786433	231809247
ENST00000350033.7	chr2	231786413	231809253
ENST00000373608.7	chr2	231786447	231809253
ENST00000611614.4	chr2	231781670	231809254
ENST00000620578.4	chr2	231786382	231809254
ENST00000569668.1	chr2	231810347	231810844
ENST00000563949.1	chr2	231809845	231812352
ENST00000410314.1	chr2	231892241	231892298
ENST00000295440.2	chr2	231925384	231926328
ENST00000409852.1	chr2	231921819	231926403
ENST00000413841.1	chr2	231978487	232015720
ENST00000441279.5	chr2	231961707	232087552
ENST00000464554.5	chr2	232015600	232087844
ENST00000470087.1	chr2	232015851	232130875
ENST00000409401.7	chr2	231961683	232131890
ENST00000384894.1	chr2	232172652	232172747
ENST00000498319.2	chr2	232249339	232307778
ENST00000424049.1	chr2	232163603	232334454
ENST00000445090.5	chr2	231961691	232336555
ENST00000409307.5	chr2	232014927	232336630
ENST00000417808.1	chr2	232335784	232336973
ENST00000418143.1	chr2	232334659	232336974
ENST00000429283.2	chr2	232328507	232336976
ENST00000433430.5	chr2	232014927	232336977
ENST00000325385.11	chr2	231961582	232337197
ENST00000390005.9	chr2	231961683	232337198
ENST00000434477.5	chr2	232333942	232340999
ENST00000513620.1	chr2	232343115	232343903
ENST00000273009.10	chr2	231961244	232344350
ENST00000427961.1	chr2	232349753	232351309
ENST00000613365.1	chr2	232368575	232368697
ENST00000474529.1	chr2	232378723	232379784
ENST00000439072.1	chr2	232379758	232381037
ENST00000441266.5	chr2	232379634	232381674
ENST00000485563.1	chr2	232381238	232382609
ENST00000392027.2	chr2	232378533	232382889
